file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/email/UsedImagesDirective.java,com.serotonin.mango.web.email.UsedImagesDirective,class,6,7,1,6,4,1,0,6,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,15,1,0,0,0,1,4,0,3,1,3,2,0,0,0,25,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/conversion/Conversion.java,com.serotonin.mango.view.conversion.Conversion,interface,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/MailingListDao.java,com.serotonin.mango.db.dao.MailingListDao$Anonymous2,anonymous,0,0,0,0,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/ViewDao.java,com.serotonin.mango.db.dao.ViewDao$Anonymous1,anonymous,3,3,0,3,2,1,0,4,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/MailingListDao.java,com.serotonin.mango.db.dao.MailingListDao$Anonymous3,anonymous,1,1,0,1,2,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,4,1,0,1,0,0,0,0,15,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/onewire/OneWireDataSourceVO.java,com.serotonin.mango.vo.dataSource.onewire.OneWireDataSourceVO,class,17,21,4,17,41,2,0,29,49,0.76679844,0.0,0.0,23,0,18,2,3,0,22,0,0,0,11,6,3,8,0,0,6,0,4,143,10,0,12,0,0,31,11,36,0,17,4,0,0,0,86,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/beans/DataExportDefinition.java,com.serotonin.mango.web.dwr.beans.DataExportDefinition,class,2,6,4,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,13,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/ViewDao.java,com.serotonin.mango.db.dao.ViewDao$Anonymous2,anonymous,2,2,0,2,2,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,3,1,0,1,0,0,0,0,15,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/galil/GalilWaitingRoomKeyFactory.java,com.serotonin.mango.rt.dataSource.galil.GalilWaitingRoomKeyFactory,class,5,6,1,5,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/MailingListDao.java,com.serotonin.mango.db.dao.MailingListDao$Anonymous1,anonymous,4,4,0,4,2,1,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/virtual/AnalogAttractorChangeVO.java,com.serotonin.mango.vo.dataSource.virtual.AnalogAttractorChangeVO,class,12,15,3,12,21,2,0,17,32,0.7604167,0.0,0.0,16,0,13,3,0,0,13,0,0,0,6,3,1,5,0,0,3,0,0,82,8,0,5,0,0,13,3,16,0,12,2,0,0,0,62,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/text/AnalogRenderer.java,com.serotonin.mango.view.text.AnalogRenderer,class,9,13,4,9,19,2,0,9,25,0.74444443,0.0,0.0,15,1,11,2,2,0,13,0,0,0,6,3,0,6,0,0,2,0,4,62,11,0,3,0,1,3,3,9,1,7,1,0,0,0,50,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/galil/GalilMessageParser.java,com.serotonin.mango.rt.dataSource.galil.GalilMessageParser,class,5,7,2,5,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,17,3,0,2,0,0,2,2,5,1,4,2,0,0,0,25,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/LocalizableJsonException.java,com.serotonin.mango.util.LocalizableJsonException,class,2,42,40,2,3,4,0,0,0,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,0,13,1,0,0,0,0,0,1,3,0,2,0,0,0,0,17,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/EmportDwr.java,com.serotonin.mango.web.dwr.EmportDwr,class,25,25,0,25,27,2,0,36,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,13,13,13,0,0,0,13,0,1,102,3,0,2,2,0,20,0,29,0,28,2,0,0,0,100,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/pop3/Pop3DataSourceRT.java,com.serotonin.mango.rt.dataSource.pop3.Pop3DataSourceRT,class,15,17,2,15,32,3,0,59,11,0.75,0.0,0.0,6,0,3,2,1,0,4,0,0,0,4,3,3,1,0,0,4,0,6,120,1,3,10,6,0,7,4,35,0,25,4,0,0,0,90,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/AnonymousUser.java,com.serotonin.mango.vo.AnonymousUser,class,2,3,1,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,1,0,0,0,0,0,0,0,18,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/component/CompoundComponent.java,com.serotonin.mango.view.component.CompoundComponent,class,17,22,5,17,64,2,3,53,252,0.85,0.0,0.0,28,0,18,5,5,0,23,5,0,0,5,2,0,5,0,0,2,0,3,169,17,13,6,0,2,11,8,28,2,24,3,0,0,0,97,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/openv4j/OpenV4JPointLocatorRT.java,com.serotonin.mango.rt.dataSource.openv4j.OpenV4JPointLocatorRT,class,3,5,2,3,4,2,0,3,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,1,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,17,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/upgrade/Upgrade1_9_0.java,com.serotonin.mango.db.upgrade.Upgrade1_9_0,class,3,3,0,3,2,4,0,9,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,3,2,0,3,0,0,1,0,1,18,1,0,0,0,0,104,0,5,0,5,0,0,0,0,84,1,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/http/HttpRetrieverDataSourceRT.java,com.serotonin.mango.rt.dataSource.http.HttpRetrieverDataSourceRT,class,17,20,3,17,20,3,0,33,6,0.70000005,0.0,0.0,5,1,4,0,1,0,5,0,0,0,4,3,2,2,0,0,4,0,7,81,2,2,5,4,1,2,7,20,2,15,4,0,0,0,74,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/DataSourceListDwr.java,com.serotonin.mango.web.dwr.DataSourceListDwr,class,11,12,1,11,8,2,1,27,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,47,5,1,0,0,0,5,0,10,1,10,3,0,0,0,33,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/DatabaseAccess.java,com.serotonin.mango.db.DatabaseAccess$DatabaseType,enum,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/ViewGraphic.java,com.serotonin.mango.view.ViewGraphic,class,0,9,9,0,9,1,2,0,24,0.77777773,0.0,0.0,9,0,8,0,0,1,9,0,0,0,6,0,0,6,0,0,6,0,0,40,8,0,0,0,0,0,0,6,0,6,0,0,0,0,20,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/mvc/controller/DataSourceListController.java,com.serotonin.mango.web.mvc.controller.DataSourceListController$DataSourceComparator,innerclass,7,7,0,7,11,2,0,11,0,0.1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,4,0,5,0,0,5,0,2,34,2,0,4,0,0,4,5,21,0,12,4,0,0,0,33,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/MaintenanceEventDao.java,com.serotonin.mango.db.dao.MaintenanceEventDao$MaintenanceEventRowMapper,innerclass,3,3,0,3,1,1,0,27,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,1,2,0,2,0,0,0,0,20,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/EventDataSource.java,com.serotonin.mango.rt.dataSource.EventDataSource,class,5,11,6,5,4,2,6,2,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/type/EventTypeFactory.java,com.serotonin.mango.rt.event.type.EventTypeFactory,class,12,13,1,12,12,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,9,0,0,6,0,3,0,3,1,0,0,0,13,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/MangoContextListener.java,com.serotonin.mango.MangoContextListener,class,28,29,1,28,33,1,0,59,85,0.6666667,0.0,0.0,15,0,2,13,0,0,2,0,0,0,1,0,0,1,0,0,1,0,7,231,0,3,5,4,0,132,3,25,1,22,3,0,0,0,132,1,8
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/UserDao.java,com.serotonin.mango.db.dao.UserDao,class,15,24,9,15,21,3,0,32,71,0.8333333,0.0,0.0,14,0,10,2,0,2,12,0,0,0,6,6,0,6,0,0,6,0,9,131,5,1,6,0,0,29,2,11,8,11,1,5,1,0,88,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/virtual/VirtualPointLocatorVO.java,com.serotonin.mango.vo.dataSource.virtual.VirtualPointLocatorVO,class,34,37,3,34,90,2,0,52,331,0.85882354,0.0,0.0,34,0,31,3,0,0,31,0,0,0,15,3,0,15,0,0,3,0,16,247,24,1,32,2,0,62,11,58,1,26,3,0,0,0,109,1,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/mvc/controller/WatchListController.java,com.serotonin.mango.web.mvc.controller.WatchListController,class,11,13,2,11,11,6,1,24,1,0.5,0.0,0.0,2,0,0,0,2,0,2,0,0,0,2,2,2,0,0,0,2,0,3,45,2,2,4,0,0,3,2,16,0,13,4,0,0,0,54,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/internal/InternalPointLocatorVO.java,com.serotonin.mango.vo.dataSource.internal.InternalPointLocatorVO$Attributes,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,7,7,0,7,0,0,0,0,19,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/dwr/UsersDwr.java,com.serotonin.mango.web.dwr.UsersDwr,class,18,18,0,18,26,2,0,41,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,120,7,2,10,1,0,24,2,27,0,26,3,0,0,0,68,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/text/TimeRenderer.java,com.serotonin.mango.view.text.TimeRenderer,class,9,12,3,9,19,2,0,12,21,0.73333335,0.0,0.0,15,1,10,3,2,0,12,0,0,0,6,3,0,6,0,0,2,0,3,65,10,0,3,0,1,3,4,12,0,8,1,0,0,0,59,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/DocumentationItem.java,com.serotonin.mango.util.DocumentationItem,class,0,2,2,0,4,1,0,1,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,10,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/chart/ImageFlipbookRenderer.java,com.serotonin.mango.view.chart.ImageFlipbookRenderer,class,7,7,0,7,12,2,0,8,0,0.675,0.0,0.0,10,1,8,2,0,0,8,0,0,0,4,3,0,4,0,0,2,0,0,40,4,0,2,0,0,4,3,8,0,6,1,0,0,0,45,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataImage/SetPointSource.java,com.serotonin.mango.rt.dataImage.SetPointSource,interface,0,29,29,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/publish/pachube/PachubeSenderRT.java,com.serotonin.mango.rt.publish.pachube.PachubeSenderRT,class,14,16,2,14,4,4,0,7,4,0.875,0.0,0.0,4,0,2,0,1,1,4,0,0,0,6,3,1,1,0,4,6,0,1,84,2,0,0,0,0,0,2,6,0,6,0,0,1,0,40,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/maint/DataPurge.java,com.serotonin.mango.rt.maint.DataPurge$DataPurgeTask,innerclass,3,3,0,3,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,8,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/component/ThumbnailComponent.java,com.serotonin.mango.view.component.ThumbnailComponent,class,7,9,2,7,11,3,0,5,1,0.67857146,0.0,0.0,7,0,5,2,0,0,5,0,0,0,4,3,1,3,0,0,2,0,0,39,5,0,3,0,1,10,3,7,0,6,1,0,0,0,46,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/maint/work/WorkItem.java,com.serotonin.mango.rt.maint.work.WorkItem,interface,0,10,10,0,2,1,0,0,1,1.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,3,0,3,0,0,0,0,46,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/text/BaseTextRenderer.java,com.serotonin.mango.view.text.BaseTextRenderer$Factory,innerclass,14,14,0,14,12,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,26,1,1,9,0,0,6,0,12,1,4,7,0,0,0,24,9,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/filter/HttpResponseHeaderFilter.java,com.serotonin.mango.web.filter.HttpResponseHeaderFilter,class,1,1,0,1,4,1,0,4,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,13,0,1,0,0,0,1,0,2,0,2,1,0,0,0,18,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/mvc/controller/DataPointDetailsController.java,com.serotonin.mango.web.mvc.controller.DataPointDetailsController,class,18,18,0,18,12,6,0,30,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,61,1,2,2,0,2,14,3,23,0,18,2,0,0,0,60,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/publish/PublishedPointVO.java,com.serotonin.mango.vo.publish.PublishedPointVO,class,6,9,3,6,10,1,3,7,0,0.5,0.0,0.0,6,0,4,2,0,0,4,0,0,0,3,2,0,3,0,0,2,0,0,37,1,0,4,0,0,5,3,13,0,10,1,0,0,0,40,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/util/IntMessagePair.java,com.serotonin.mango.util.IntMessagePair,class,1,5,4,1,6,1,0,0,3,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,1,0,0,23,2,0,0,0,0,0,1,5,0,3,0,0,0,0,17,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/http/HttpReceiverPointLocatorVO.java,com.serotonin.mango.vo.dataSource.http.HttpReceiverPointLocatorVO,class,13,18,5,13,20,2,0,13,0,0.6625,0.0,0.0,16,0,14,2,0,0,14,0,0,0,5,2,0,5,0,0,2,0,5,70,6,0,2,0,0,11,3,12,0,8,1,0,0,0,72,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/ebro/EBI25DataSourceVO.java,com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO,class,17,23,6,17,45,2,0,21,295,0.8419047,0.0,0.0,35,0,30,2,3,0,34,0,0,0,15,4,1,14,0,0,4,0,11,168,16,0,2,0,0,28,11,35,1,17,1,0,0,0,98,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/AbstractPointLocatorVO.java,com.serotonin.mango.vo.dataSource.AbstractPointLocatorVO,class,6,31,25,6,10,1,25,11,26,0.8125,0.0,0.0,8,0,3,2,3,0,6,0,0,0,2,2,0,2,0,0,2,0,0,32,6,0,1,0,0,4,2,4,0,4,1,0,0,0,50,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/DataPointDao.java,com.serotonin.mango.db.dao.DataPointDao$EventDetectorRowMapper,innerclass,4,4,0,4,2,1,0,18,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,25,1,0,0,0,0,0,1,3,0,3,0,0,0,0,23,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/bean/PointHistoryCount.java,com.serotonin.mango.vo.bean.PointHistoryCount,class,0,1,1,0,6,1,0,0,9,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/publish/httpSender/HttpSenderRT.java,com.serotonin.mango.rt.publish.httpSender.HttpSenderRT,class,14,15,1,14,10,4,0,18,4,0.9285714,0.0,0.0,4,0,2,0,0,2,4,0,0,0,7,4,3,1,0,3,7,0,2,119,2,2,0,0,0,3,3,15,1,11,3,0,1,0,65,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/stats/MultistateDataQuantizer.java,com.serotonin.mango.view.stats.MultistateDataQuantizer,class,3,3,0,3,3,2,0,0,1,0.33333334,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/event/detectors/TimeDelayedEventDetectorRT.java,com.serotonin.mango.rt.event.detectors.TimeDelayedEventDetectorRT,class,5,12,7,5,13,4,6,19,21,0.0,0.0,0.0,7,0,2,0,4,1,7,2,0,2,0,0,0,0,0,0,0,0,1,33,0,0,1,0,0,0,2,3,2,3,4,0,0,0,53,1025,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/br/org/scadabr/rt/dataSource/opc/OPCDataSourceRT.java,br.org.scadabr.rt.dataSource.opc.OPCDataSourceRT,class,17,19,2,17,15,3,0,42,0,0.5142857,0.0,0.0,5,0,4,0,1,0,5,0,0,0,7,3,3,4,0,0,5,0,6,93,1,2,0,6,2,9,3,20,0,15,2,0,0,0,66,1,1
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/persistent/PersistentDataSourceVO.java,com.serotonin.mango.vo.dataSource.persistent.PersistentDataSourceVO,class,13,18,5,13,22,2,0,13,38,0.77310926,0.0,0.0,17,0,12,2,3,0,16,0,0,0,7,4,1,6,0,0,4,0,3,80,8,0,2,0,0,10,6,14,0,8,1,0,0,0,67,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/web/taglib/ChartTag.java,com.serotonin.mango.web.taglib.ChartTag,class,4,5,1,4,9,3,0,10,0,0.64285713,0.0,0.0,8,0,7,0,0,1,8,0,0,0,7,1,0,7,0,0,1,0,0,47,2,0,1,0,0,2,5,17,1,11,1,0,0,0,54,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/snmp/SnmpTrapRouter.java,com.serotonin.mango.rt.dataSource.snmp.SnmpTrapRouter,class,6,8,2,6,12,1,0,12,0,0.4,0.0,0.0,5,2,2,3,0,0,2,0,0,2,2,1,0,2,0,0,1,0,1,78,2,1,6,0,0,0,1,5,0,4,2,0,1,0,26,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/pachube/PachubePointLocatorRT.java,com.serotonin.mango.rt.dataSource.pachube.PachubePointLocatorRT,class,2,4,2,2,6,2,0,5,5,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,5,0,0,29,5,0,0,0,0,0,0,5,0,5,0,0,0,0,22,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/publish/persistent/PersistentSenderRT.java,com.serotonin.mango.rt.publish.persistent.PersistentSenderRT$PersistentSendThread,innerclass,23,23,0,23,54,4,0,76,27,0.7373737,0.0,0.0,11,0,3,4,1,3,7,0,0,0,9,0,0,2,0,7,1,0,30,385,1,4,18,11,2,13,20,30,7,22,7,1,2,0,170,0,2
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/publish/persistent/Packet.java,com.serotonin.mango.rt.publish.persistent.Packet,class,13,18,5,13,42,1,0,41,141,0.9263159,0.0,0.0,19,13,15,4,0,0,15,0,0,0,10,8,4,5,0,1,9,0,20,163,10,2,11,5,13,5,36,27,11,20,4,1,0,0,126,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/ViewDao.java,com.serotonin.mango.db.dao.ViewDao$ViewUserRowMapper,innerclass,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,1,0,1,0,0,0,0,15,0,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/PublisherDao.java,com.serotonin.mango.db.dao.PublisherDao$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,1,0,0,0,0,0,18,-1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/vo/dataSource/ebro/EBI25PointSaveHandler.java,com.serotonin.mango.vo.dataSource.ebro.EBI25PointSaveHandler,class,8,9,1,8,3,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,2,0,0,0,0,5,0,4,1,0,0,0,25,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/http/HttpReceiverPointLocatorRT.java,com.serotonin.mango.rt.dataSource.http.HttpReceiverPointLocatorRT,class,2,4,2,2,3,2,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/virtual/RandomAnalogChangeRT.java,com.serotonin.mango.rt.dataSource.virtual.RandomAnalogChangeRT,class,4,5,1,4,2,2,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,1,0,0,2,3,2,0,0,0,0,15,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/view/graphic/GraphicRenderer.java,com.serotonin.mango.view.graphic.GraphicRenderer,interface,1,5,4,1,2,1,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,3,3,0,0,0,3,0,0,7,0,0,0,0,0,0,3,3,0,3,0,0,0,0,25,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/rt/dataSource/pachube/PachubeDataSourceRT.java,com.serotonin.mango.rt.dataSource.pachube.PachubeDataSourceRT,class,33,36,3,33,34,3,0,67,20,0.7916666,0.0,0.0,9,2,7,0,2,0,9,0,0,0,8,4,4,1,0,3,8,0,12,152,3,5,9,5,1,22,6,42,3,35,4,0,0,0,126,1,0
/Users/mayureshbhangale/Documents/mongo/mangoSource/src/com/serotonin/mango/db/dao/ScheduledEventDao.java,com.serotonin.mango.db.dao.ScheduledEventDao$ScheduledEventRowMapper,innerclass,3,3,0,3,1,1,0,24,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0,0,0,1,2,0,2,0,0,0,0,20,0,0
